"Particule detection","Bounding rectangle","Area","Perimeter","Centroid","Fit Elipse","Shape","Feret’s diameter"
47,46,50,52,48,53,57,147
47,47,56,52,48,51,57,147
47,49,60,52,48,50,57,147
47,47,54,50,48,51,59,147
47,47,51,52,48,50,57,147
47,47,51,52,48,50,58,147
47,47,51,52,48,49,57,147
47,48,51,50,48,50,56,147
47,47,52,51,48,50,57,147
47,48,51,53,48,49,55,147
47,47,51,50,48,49,56,147
47,47,52,52,48,51,56,147
47,48,63,67,48,49,55,147
47,48,53,68,48,51,56,147
47,47,56,56,48,50,55,147
47,47,50,53,48,60,56,147
47,56,55,51,48,49,62,147
47,47,57,50,48,51,56,147
47,47,53,52,48,50,55,147
47,47,50,52,48,51,56,147
47,46,50,52,48,50,55,147
47,46,49,51,48,50,55,147
47,47,60,51,48,49,58,147
47,45,60,51,48,50,60,147
47,47,55,64,48,60,59,147
47,46,49,52,48,50,59,147
47,48,52,54,48,51,58,147
47,47,53,49,48,50,60,147
47,46,50,52,48,50,60,147
47,46,50,51,48,49,58,147
47,47,50,50,48,50,65,147
47,46,64,49,48,52,68,147
47,47,65,53,48,50,59,147
47,46,54,50,48,51,59,147
47,46,56,51,48,50,58,147
47,50,56,50,48,50,58,147
47,48,56,59,48,50,58,147
47,50,51,50,48,51,56,147
47,47,50,49,48,50,63,147
47,49,48,50,48,50,55,147
47,48,47,50,48,50,55,147
47,47,49,51,48,50,56,147
47,47,49,51,48,51,55,147
47,48,54,51,48,50,55,147
47,48,52,49,48,51,60,147
47,48,68,51,48,52,63,147
47,46,67,48,48,63,56,147
47,48,66,51,48,50,56,147
47,50,64,49,48,51,57,147
47,58,49,50,48,50,64,147
47,48,52,49,48,51,60,147
47,47,47,49,48,49,57,147
47,48,48,50,48,51,58,147
47,47,48,51,48,49,58,147
47,47,48,51,48,52,59,147
47,46,47,50,48,51,57,147
47,47,48,48,48,54,57,147
47,48,47,51,48,50,58,147
47,48,47,49,48,51,55,147
47,48,48,56,48,49,61,147
47,47,47,53,48,52,58,147
47,47,47,50,48,51,56,147
47,46,47,49,48,51,58,147
47,47,54,52,48,50,58,147
47,48,49,52,48,51,57,147
47,48,49,48,48,50,55,147
47,47,48,49,48,52,58,147
47,47,49,49,48,50,61,147
47,48,49,50,48,51,58,147
47,47,49,50,48,51,58,147
47,47,48,50,48,52,58,147
47,46,48,51,48,50,57,147
47,47,51,49,48,52,58,147
47,49,48,53,48,49,58,147
47,48,48,49,48,50,57,147
47,47,48,51,48,49,58,147
47,47,48,49,48,52,58,147
47,47,50,49,48,58,57,147
47,47,49,49,48,50,65,147
47,47,49,49,48,52,56,147
47,48,49,51,48,51,57,147
47,48,48,56,48,51,57,147
47,47,49,50,48,52,59,147
47,56,55,50,48,50,58,147
47,46,49,50,48,52,58,147
47,47,49,51,48,50,55,147
47,47,49,50,48,50,55,147
47,46,49,50,48,50,56,147
47,46,48,48,48,50,56,147
47,47,49,48,48,50,55,147
47,46,49,50,48,51,56,147
47,46,48,50,48,51,57,147
47,46,50,50,48,51,56,147
47,46,50,53,48,51,55,147
47,47,50,50,48,51,55,147
47,50,49,50,48,52,56,147
47,47,48,51,48,52,56,147
47,46,49,49,48,51,63,147
47,47,49,52,48,52,56,147
47,48,48,49,48,51,56,147
47,47,48,49,48,50,55,147
47,47,48,52,48,50,56,147
47,48,47,49,48,51,55,147
47,48,47,56,48,52,55,147
47,47,48,52,48,49,55,147
47,46,48,50,48,51,55,147
47,47,49,49,48,51,57,147
47,47,47,51,48,52,57,147
47,47,48,50,48,59,56,147
47,47,48,51,48,52,55,147
47,47,49,49,48,50,56,147
47,47,49,51,48,50,55,147
47,47,47,51,48,49,55,147
47,46,48,51,48,50,55,147
47,46,48,48,48,49,55,147
47,47,48,49,48,52,56,147
47,48,47,48,48,51,62,147
47,57,49,51,48,51,54,147
47,47,48,51,48,52,56,147
47,46,54,53,48,51,55,147
47,51,47,49,48,51,56,147
47,46,48,50,48,50,55,147
47,46,49,51,48,52,55,147
47,46,49,60,48,51,57,147
47,46,48,51,48,52,56,147
47,46,48,51,48,52,57,147
47,46,48,49,48,49,56,147
47,46,47,51,48,50,55,147
47,47,47,48,48,50,55,147
47,46,46,51,48,50,56,147
47,47,48,50,48,50,55,147
47,47,48,52,48,50,55,147
47,47,49,51,48,50,56,147
47,47,49,51,48,50,62,147
47,46,48,49,48,52,57,147
47,46,47,53,48,51,56,147
47,47,52,51,48,50,55,147
47,47,48,51,48,52,56,147
47,48,47,52,48,51,55,147
47,48,46,50,48,51,57,147
47,49,47,51,48,51,55,147
47,48,47,51,48,50,56,147
47,48,47,51,48,51,55,147
47,46,46,55,48,50,55,147
47,48,47,51,48,53,55,147
47,49,48,50,48,51,56,147
47,47,48,50,48,50,55,147
47,47,48,49,48,51,55,147
47,48,48,50,48,50,56,147
47,48,49,48,48,50,55,147
47,56,47,52,48,50,60,147
47,46,48,51,48,50,55,147
47,48,49,53,48,51,55,147
47,46,55,50,48,50,55,147
47,46,50,50,48,51,56,147
47,47,49,50,48,51,59,147
47,47,47,49,48,51,57,147
47,46,48,50,48,50,57,147
47,47,47,50,48,51,55,147
47,48,48,53,48,50,57,147
47,46,48,51,48,52,58,147
47,47,47,57,48,51,56,147
47,49,47,50,48,53,55,147
47,49,47,51,48,51,56,147
47,48,49,49,48,51,59,147
47,51,47,51,48,53,56,147
47,48,49,50,48,51,63,147
47,48,49,49,48,54,57,148
47,48,48,49,48,51,55,148
47,48,53,49,48,50,55,148
47,48,50,50,48,60,55,148
47,47,49,50,48,51,55,148
47,48,51,49,48,50,56,148
47,48,48,51,48,51,57,148
47,48,47,49,48,51,55,148
47,49,53,50,48,50,56,148
47,47,48,50,48,50,57,148
47,48,49,50,48,50,57,148
47,49,51,48,48,50,57,148
47,49,48,58,48,51,56,148
47,48,49,49,48,50,56,148
47,49,51,52,48,50,60,148
47,49,48,49,48,51,56,148
47,47,49,51,48,50,56,148
47,59,55,50,48,50,57,148
47,49,47,50,48,50,56,148
47,49,48,49,48,50,55,148
47,48,49,49,48,50,55,148
47,47,48,51,48,49,55,148
47,46,49,50,48,50,55,148
47,47,51,49,48,50,56,148
47,47,49,53,48,50,56,148
47,47,53,51,48,49,55,148
47,47,48,48,48,50,55,148
47,48,49,49,48,50,56,148
47,49,49,50,48,50,56,148
47,48,49,52,48,51,60,148
47,48,51,50,48,53,56,148
47,47,53,49,48,50,54,148
47,50,49,60,48,50,56,148
47,49,51,50,48,49,56,148
47,47,51,50,48,61,54,148
47,47,48,50,48,51,58,148
47,48,48,50,48,52,57,148
47,47,51,51,48,51,57,148
47,47,48,50,48,50,56,148
47,48,47,49,48,51,56,148
47,47,49,50,48,51,55,148
47,47,52,50,48,49,58,148
47,51,55,49,48,51,58,148
47,50,53,49,48,50,62,148
47,48,53,53,48,50,57,148
47,48,66,51,48,49,58,148
47,47,60,49,48,53,56,148
47,46,53,51,48,51,56,148
47,47,51,49,48,50,57,148
47,47,48,51,48,50,57,148
47,46,49,49,48,51,56,148
47,47,48,49,48,50,57,148
47,46,49,50,48,51,57,148
47,47,47,50,48,52,58,148
47,47,47,47,48,52,56,148
47,47,48,63,48,51,60,148
47,47,47,50,48,51,61,148
47,47,48,50,48,51,62,148
47,47,53,51,48,52,57,148
47,47,48,50,48,51,55,148
47,47,48,52,48,50,55,148
47,49,48,49,48,50,55,148
47,47,48,52,48,51,55,148
47,47,48,50,48,51,57,148
47,48,47,51,48,52,57,148
47,48,48,48,48,60,56,148
47,49,47,50,48,50,55,148
47,47,48,51,48,51,56,148
47,47,49,49,48,50,57,148
47,47,50,51,48,52,57,148
47,46,52,50,48,51,63,148
47,46,48,49,48,50,56,148
47,47,46,50,48,51,56,148
47,47,47,50,48,53,56,148
47,48,47,51,48,51,56,148
47,48,47,48,48,52,56,148
47,116,60,70,48,94,122,148
47,48,77,54,48,50,175,148
47,47,48,50,48,51,65,148
47,49,48,48,48,50,55,148
47,47,47,50,48,51,57,148
47,49,49,49,48,53,57,148
47,48,48,50,48,59,59,148
47,47,48,51,48,50,59,148
47,47,48,48,48,51,61,148
47,48,48,52,48,50,59,148
47,48,48,49,48,51,58,148
47,49,48,48,48,51,58,148
47,47,50,49,48,51,58,148
47,48,60,50,48,50,58,148
47,48,48,52,48,50,57,148
47,47,49,51,48,49,57,148
47,48,53,49,48,49,55,148
47,47,49,48,48,50,58,148
47,47,47,48,48,50,63,148
47,164,47,52,48,50,58,148
47,47,46,51,48,50,58,148
47,48,47,50,48,49,58,148
47,47,51,51,48,51,56,148
47,47,50,49,48,51,57,148
47,47,48,110,48,51,57,148
47,47,47,54,48,50,55,148
47,47,47,52,48,51,55,148
47,47,47,52,48,51,55,148
47,48,50,51,48,49,55,148
47,46,47,51,48,50,55,148
47,48,50,50,48,52,56,148
47,48,50,51,48,53,58,148
47,48,57,50,48,51,57,148
47,47,50,48,48,51,56,148
47,47,50,48,48,50,58,148
47,47,49,50,48,52,56,148
47,48,48,48,48,52,55,148
47,47,47,50,48,61,54,148
47,48,48,52,48,52,55,148
47,47,48,50,48,51,61,148
47,48,49,49,48,50,56,148
47,48,48,50,48,50,55,148
47,47,49,48,48,49,55,148
47,46,49,52,48,50,56,148
47,47,50,49,48,49,56,148
47,47,49,49,48,54,55,148
47,64,49,50,48,52,55,148
47,49,49,51,48,50,54,148
47,50,49,49,48,51,56,148
47,47,48,49,48,53,56,148
47,48,48,49,48,49,57,148
47,48,48,51,48,50,55,148
47,60,57,50,48,51,55,148
47,51,49,49,48,51,55,148
47,46,48,59,48,56,56,148
47,47,49,51,48,52,56,148
47,47,48,52,48,51,57,148
47,49,48,51,48,50,57,148
47,46,49,51,48,50,55,148
47,47,48,49,48,50,56,148
47,47,49,52,48,50,55,148
47,46,48,51,48,51,56,148
47,49,49,52,48,51,56,148
47,48,48,49,48,51,55,148
47,47,47,48,48,50,62,148
47,49,48,48,48,51,55,148
47,47,48,50,48,51,56,148
47,46,49,50,48,51,56,148
47,48,49,50,48,50,55,148
47,48,49,52,48,61,55,148
47,47,48,53,48,50,55,148
47,48,49,51,48,50,56,148
47,47,48,52,48,49,55,148
47,47,48,51,48,50,56,148
47,47,48,51,48,49,55,148
47,47,47,50,48,50,57,148
47,47,55,49,48,49,56,148
47,47,50,53,48,50,55,148
47,48,48,50,48,51,55,148
47,47,47,48,48,50,56,148
47,47,48,50,48,49,55,148
47,49,48,50,48,50,56,148
47,48,48,51,48,49,56,148
47,47,48,50,48,49,55,148
47,47,49,59,48,49,56,148
47,47,47,52,48,50,56,148
47,58,48,51,48,50,58,148
47,47,47,50,48,50,55,148
47,47,50,50,48,51,56,148
47,48,49,51,48,51,64,148
47,46,51,54,48,60,57,148
47,48,51,51,48,55,57,148
47,46,48,50,48,51,56,148
47,47,48,49,48,50,56,148
47,46,49,52,48,50,56,148
47,47,47,51,48,49,56,148
47,50,48,50,48,51,55,148
47,46,48,50,48,50,55,148
47,52,48,53,48,51,56,148
47,48,47,51,48,50,57,148
47,48,47,69,48,60,55,148
47,49,47,53,48,51,55,148
47,49,48,50,48,50,55,148
47,49,49,48,48,50,56,148
47,48,48,51,48,51,55,148
47,46,47,50,48,51,55,148
47,46,50,48,48,52,55,148
47,47,48,51,48,51,56,148
47,46,48,49,48,53,55,148
47,47,47,51,48,51,55,148
47,47,47,51,48,52,57,148
47,48,48,49,48,51,56,148
47,47,48,48,48,50,55,148
47,47,48,52,48,49,56,148
47,48,49,52,48,51,55,148
47,49,48,54,48,49,55,148
47,49,49,54,48,50,59,148
47,47,51,62,48,50,60,148
47,49,48,51,48,50,60,148
47,47,47,51,48,50,64,148
47,59,49,50,48,50,56,148
47,47,48,51,48,51,56,148
47,48,48,49,48,50,55,148
47,47,49,50,48,51,55,148
47,47,49,48,48,51,55,148
47,48,50,49,48,51,56,148
47,48,49,48,48,51,55,148
47,49,48,48,48,50,56,148
47,46,47,51,48,53,55,148
47,47,49,50,48,50,56,148
47,47,48,49,48,51,56,148
47,47,59,51,48,50,56,148
47,47,50,50,48,50,55,148
47,46,49,51,48,52,55,148
47,47,49,51,48,50,55,148
47,47,51,49,48,49,55,148
47,47,48,51,48,51,55,148
47,46,47,50,48,50,55,148
47,46,48,51,48,51,57,148
47,47,48,49,48,52,57,148
47,47,48,51,48,50,56,148
47,47,48,50,48,51,55,148
47,47,48,49,48,51,56,148
47,46,48,49,48,52,55,148
47,47,48,49,48,53,55,148
47,47,48,51,48,53,56,148
47,47,48,48,48,51,56,148
47,48,49,49,48,54,55,148
47,47,49,48,48,51,66,148
47,48,49,51,48,51,60,148
47,46,48,59,48,51,54,148
47,47,48,52,48,53,56,148
47,50,49,48,48,52,55,148
47,65,49,52,48,51,56,148
47,48,49,51,48,52,56,148
47,46,49,50,48,51,55,148
47,48,48,50,48,51,58,148
47,49,49,51,48,52,58,148
47,47,47,49,48,50,56,148
47,47,47,50,48,52,57,148
47,46,58,50,48,50,56,148
47,47,47,50,48,50,57,148
47,49,47,48,48,50,56,148
47,46,49,51,48,63,56,148
47,49,48,49,48,50,58,148
47,48,49,51,48,50,58,148
47,48,49,49,48,50,57,148
47,47,49,49,48,51,57,148
47,47,48,49,48,50,56,148
47,49,48,50,48,49,57,148
47,49,49,49,48,50,56,148
47,48,48,49,48,50,58,148
47,47,47,49,48,50,56,148
47,47,48,49,48,49,57,148
47,47,48,48,48,51,56,148
47,47,50,51,48,50,59,148
47,47,48,52,48,50,56,148
47,46,48,50,48,49,66,148
47,46,48,48,48,50,58,148
47,47,48,49,48,50,56,148
47,46,48,51,48,50,56,148
47,46,48,50,48,49,57,148
47,49,47,48,48,52,54,148
47,48,47,51,48,51,58,148
47,49,48,58,48,50,56,148
47,47,49,51,48,50,57,148
47,50,50,48,48,50,56,148
47,59,47,51,48,50,55,148
47,47,47,48,48,51,56,148
47,50,51,51,48,49,55,148
47,48,52,49,48,51,57,148
47,49,52,51,48,50,56,148
47,48,63,49,48,71,57,148
47,48,48,51,48,51,55,148
47,49,48,48,48,53,57,148
47,49,47,50,48,51,55,148
47,49,48,49,48,53,57,148
47,49,48,50,48,55,59,148
47,48,49,51,48,52,56,148
47,49,50,50,48,53,57,148
47,47,49,50,48,52,58,148
47,49,48,51,48,53,55,148
47,48,49,52,48,51,56,148
47,48,47,50,48,51,56,148
47,47,47,52,48,51,55,148
47,48,48,51,48,51,60,148
47,48,48,49,48,51,55,148
47,48,49,48,48,53,66,148
47,48,48,49,48,51,56,148
47,49,48,50,48,55,55,148
47,48,48,53,48,53,58,148
47,49,49,55,48,52,56,148
47,48,49,51,48,52,56,148
47,47,48,53,48,55,57,148
47,52,48,48,48,54,56,148
47,49,49,50,48,54,55,148
47,47,48,50,48,50,56,148
47,49,49,59,48,51,56,148
47,47,48,50,48,50,57,148
47,48,48,49,48,49,55,148
47,58,48,50,48,52,58,148
47,48,49,50,48,55,56,148
47,47,49,49,48,64,56,148
47,48,48,48,48,64,58,148
47,47,47,50,48,63,56,148
47,49,60,50,48,65,55,148
47,46,49,50,48,71,58,148
47,48,48,50,48,64,56,148
47,48,49,50,48,52,55,148
47,47,48,49,48,52,56,148
47,47,48,50,48,52,57,148
47,47,50,49,48,51,55,148
47,47,47,51,48,53,55,148
47,48,48,48,48,50,55,148
47,47,49,50,48,51,57,148
47,47,49,49,48,49,56,148
47,48,49,48,48,51,56,148
47,48,51,49,48,49,66,148
47,46,50,50,48,55,57,148
47,47,47,49,48,65,56,148
47,47,48,49,48,58,58,148
47,47,48,50,48,63,57,148
47,46,48,52,48,72,55,148
47,46,47,50,48,78,55,148
47,47,47,50,48,65,56,148
47,46,47,50,48,50,56,148
47,48,47,48,48,53,61,148
47,47,50,52,48,52,57,148
47,48,48,49,48,58,59,148
47,49,49,51,48,54,56,148
47,48,48,49,48,51,57,148
47,48,48,59,48,51,58,148
47,47,48,50,48,52,61,148
47,47,48,51,48,51,58,148
47,57,48,48,48,51,56,148
47,48,47,50,48,50,55,148
47,47,47,51,48,52,55,148
47,49,47,49,48,51,57,148
47,48,48,51,48,62,56,148
47,51,61,50,48,50,55,148
47,48,49,50,48,52,56,148
47,46,48,47,48,52,55,148
47,47,49,49,48,52,55,148
47,47,47,53,48,55,58,148
47,47,47,49,48,51,57,148
47,47,47,48,48,52,57,148
47,50,47,50,48,54,56,148
47,47,48,50,48,53,63,148
47,48,47,51,48,51,56,148
47,49,50,51,48,57,56,148
47,47,48,50,48,52,58,148
47,48,47,48,48,51,57,148
47,48,47,49,48,51,56,148
47,49,48,49,48,50,57,148
47,47,47,49,48,51,56,148
47,47,47,51,48,51,56,148
47,48,48,52,48,55,58,148
47,47,48,48,48,50,56,148
47,47,49,51,48,50,57,148
47,46,49,49,48,52,57,148
47,47,50,51,48,50,58,148
47,48,49,51,48,51,55,148
47,49,49,61,48,51,57,148
47,46,48,50,48,51,57,148
47,49,49,48,48,52,56,148
47,48,47,49,48,54,57,148
47,48,48,50,48,52,55,148
47,47,47,49,48,52,56,148
47,58,47,49,48,53,55,148
47,47,49,48,48,61,55,148
47,48,49,51,48,51,55,148
47,48,49,49,48,52,56,148
47,49,61,52,48,52,55,148
47,47,49,53,48,50,55,148
47,49,49,49,48,51,55,148
47,48,49,50,48,51,55,148
47,48,48,50,48,52,65,148
47,48,48,49,48,50,55,148
47,48,49,48,48,53,58,148
47,48,49,52,48,52,56,148
47,46,49,48,48,52,56,148
47,47,49,50,48,51,58,148
47,46,49,51,48,52,56,148
47,47,49,51,48,50,56,148
47,47,48,50,48,54,56,148
47,47,47,49,48,52,57,148
47,46,47,48,48,51,56,148
47,46,48,48,48,51,58,148
47,47,49,51,48,51,58,148
47,48,48,48,48,52,56,148
47,49,47,52,48,52,57,148
47,48,48,50,48,51,55,148
47,47,48,51,48,51,55,148
47,47,48,61,48,52,55,148
47,48,47,48,48,52,56,148
47,47,47,50,48,51,55,148
47,47,46,52,48,49,55,148
47,47,48,50,48,53,56,148
47,47,47,49,48,52,55,148
47,48,48,49,48,52,56,148
47,48,48,50,48,50,56,148
47,58,47,50,48,62,57,148
47,48,48,48,48,52,58,148
47,48,47,50,48,53,59,148
47,46,49,49,48,54,57,148
47,47,48,50,48,51,57,148
47,46,62,48,48,51,65,148
47,47,47,49,48,57,56,148
47,47,47,48,48,52,55,148
47,47,48,51,48,51,55,148
47,48,49,50,48,51,54,148
47,51,48,50,48,51,56,148
47,50,48,51,48,52,56,148
47,49,48,51,48,51,57,148
47,48,49,49,48,53,58,148
47,47,48,50,48,51,57,148
47,45,48,50,48,51,56,148
47,46,47,50,48,52,56,148
47,46,49,49,48,50,56,148
47,47,47,50,48,54,55,148
47,47,49,48,48,54,55,148
47,47,50,48,48,55,55,148
47,46,48,59,48,52,56,148
47,47,47,51,48,50,55,148
47,47,50,53,48,53,56,148
47,47,48,48,48,51,56,148
47,46,50,50,48,51,55,148
47,48,48,49,48,51,55,148
47,47,48,49,48,52,55,148
47,47,48,51,48,52,56,148
47,49,48,48,48,57,55,148
47,47,48,48,48,49,55,148
47,48,53,49,48,50,58,148
47,47,50,51,48,59,55,148
47,46,47,49,48,51,56,148
47,58,48,49,48,53,56,148
47,47,49,48,48,53,56,148
47,51,49,50,48,52,55,148
47,46,47,51,48,51,56,148
47,47,58,50,48,52,56,148
47,48,49,50,48,50,59,148
47,48,49,49,48,51,58,148
47,47,47,51,48,51,60,148
47,46,47,51,48,52,58,148
47,48,47,48,48,53,56,148
47,48,48,50,48,57,55,148
47,47,47,51,48,52,55,148
47,47,47,50,48,53,55,148
47,48,48,49,48,52,58,148
47,48,47,49,48,52,60,148
47,48,48,59,48,52,59,148
47,50,48,51,48,51,57,148
47,47,49,48,48,51,55,148
47,47,48,50,48,50,55,148
47,48,49,49,48,51,56,148
47,48,48,52,48,50,55,148
47,47,48,50,48,50,57,148
47,48,47,49,48,50,57,148
47,47,48,49,48,51,56,148
47,46,47,51,48,50,57,148
47,47,48,48,48,51,57,148
47,47,47,48,48,51,59,148
47,48,48,51,48,59,63,148
47,48,47,50,48,51,58,148
47,49,47,48,48,51,57,148
47,48,47,49,48,60,67,148
47,48,48,51,48,52,57,148
47,47,47,50,48,51,61,148
47,56,47,50,48,60,57,148
47,48,48,49,48,55,57,148
47,48,50,48,48,53,57,148
47,48,61,50,48,52,57,148
47,49,49,51,48,52,60,148
47,47,49,49,48,52,59,148
47,47,48,48,48,50,59,148
47,49,49,51,48,50,57,148
47,48,48,56,48,51,59,148
47,47,48,50,48,50,57,148
47,48,49,49,48,50,56,148
47,48,48,49,48,52,57,148
47,48,48,50,48,51,55,148
47,49,48,48,48,51,57,148
47,48,48,52,48,52,58,148
47,47,49,48,48,54,58,148
47,46,48,52,48,53,58,148
47,46,49,50,48,51,57,148
47,48,48,49,48,51,57,148
47,47,48,50,48,54,56,148
47,49,47,48,48,51,56,148
47,48,55,51,48,55,55,148
47,47,49,48,48,51,55,148
47,47,47,50,48,50,56,148
47,46,48,51,48,50,56,148
47,48,48,50,48,52,56,148
47,47,47,49,48,51,56,148
47,48,47,49,48,60,65,148
47,48,48,51,48,52,55,148
47,47,47,52,48,52,57,148
47,48,48,50,48,52,56,148
47,48,48,51,48,51,57,148
47,47,49,49,48,51,56,148
47,48,48,50,48,51,58,148
47,58,60,60,48,55,56,148
47,48,49,50,48,53,55,148
47,47,49,49,48,54,56,148
47,47,47,49,48,50,55,148
47,47,48,51,48,51,55,148
47,48,48,50,48,50,55,148
47,48,48,52,48,51,55,148
47,46,47,50,48,54,55,148
47,47,53,51,48,52,55,148
47,47,48,50,48,53,56,148
47,48,48,51,48,55,54,148
47,46,48,49,48,66,55,148
47,47,49,48,48,58,55,148
47,47,48,51,48,66,55,148
47,47,47,48,48,65,55,148
47,47,48,48,48,70,55,148
47,46,49,48,48,72,55,148
47,46,48,51,48,53,58,148
47,47,48,48,48,51,58,148
47,49,48,50,48,50,54,148
47,48,48,49,48,50,57,148
47,49,48,53,48,50,61,148
47,47,48,52,48,59,56,148
47,47,51,51,48,51,56,148
47,47,48,59,48,51,56,148
47,47,49,49,48,51,55,148
47,47,49,51,48,50,57,148
47,48,47,48,48,50,68,148
47,47,48,49,48,49,59,148
47,47,48,50,48,51,56,148
47,47,47,50,48,49,56,148
47,47,49,48,48,50,56,148
47,47,48,49,48,49,56,148
47,47,49,49,48,52,57,148
47,57,47,52,48,51,55,148
47,46,49,48,48,51,55,148
47,48,48,49,48,50,57,148
47,47,48,48,48,51,57,148
47,46,47,48,48,50,56,148
47,47,48,49,48,51,56,148
47,48,48,51,48,51,55,148
47,47,49,50,48,51,55,148
47,47,49,51,48,50,55,148
47,47,48,49,48,53,56,148
47,47,48,48,48,51,57,148
47,47,48,48,48,52,56,148
47,48,49,49,48,51,56,148
47,46,48,48,48,52,56,148
47,48,48,57,48,53,55,148
47,48,48,49,48,60,66,148
47,46,49,54,48,50,56,148
47,47,50,66,48,52,57,148
47,47,48,55,48,51,56,148
47,46,48,60,48,51,57,148
47,49,48,56,48,50,57,148
47,47,48,51,48,49,58,148
47,47,48,52,48,53,56,148
47,47,58,52,48,51,55,148
47,47,48,51,48,52,55,148
47,46,48,51,48,50,56,148
47,46,48,49,48,52,56,148
47,49,49,47,48,51,56,148
47,47,49,59,48,53,56,148
47,47,47,60,48,52,56,148
47,46,48,60,48,52,56,148
47,48,49,57,48,51,55,148
47,48,48,67,48,53,55,148
47,47,48,62,48,51,55,148
47,57,47,56,48,52,56,148
47,46,50,50,48,53,56,148
47,46,47,54,48,52,55,148
47,47,49,48,48,50,57,148
47,46,47,49,48,53,55,148
47,47,48,49,48,51,57,148
47,46,48,48,48,52,63,148
47,48,48,48,48,50,56,148
47,47,50,48,48,61,56,148
47,48,49,48,48,50,57,148
47,48,49,50,48,52,55,148
47,47,48,49,48,52,58,148
47,48,48,48,48,52,55,148
47,49,49,53,48,52,55,148
47,48,50,50,48,52,55,148
47,49,49,48,48,51,56,148
47,48,60,49,48,51,56,148
47,48,51,49,48,53,55,148
47,50,49,47,48,50,56,148
47,47,49,49,48,51,58,148
47,49,50,48,48,50,57,148
47,48,48,49,48,50,56,148
47,47,48,47,48,50,57,148
47,48,47,49,48,52,57,148
47,47,48,55,48,51,59,148
47,48,50,49,48,50,57,148
47,47,48,49,48,50,57,148
47,48,48,52,48,49,57,148
47,47,49,69,48,52,58,148
47,47,49,63,48,52,57,148
47,48,47,62,48,51,57,148
47,47,48,60,48,51,65,148
47,47,48,62,48,50,56,148
47,58,47,61,48,53,57,148
47,47,48,47,48,51,56,148
47,46,50,48,48,50,57,148
47,46,49,47,48,49,58,148
47,48,48,48,48,51,57,148
47,47,48,48,48,54,61,148
47,47,49,48,48,52,57,148
47,47,49,47,48,49,61,148
47,48,48,47,48,52,57,148
47,48,48,48,48,50,57,148
47,48,47,47,48,52,57,148
47,46,51,54,48,49,57,148
47,46,54,49,48,52,56,148
47,47,48,48,48,51,57,148
47,47,49,48,48,54,57,148
47,47,48,47,48,52,58,148
47,47,49,49,48,50,58,148
47,46,48,47,48,51,56,148
47,46,48,49,48,50,61,148
47,47,47,47,48,49,60,148
47,47,47,47,48,49,58,148
47,46,48,47,48,53,57,148
47,46,48,47,48,51,64,148
47,46,48,48,48,52,57,148
47,46,51,48,48,52,56,148
47,46,47,48,48,60,59,148
47,46,48,50,48,52,56,148
47,48,47,49,48,52,56,148
47,46,48,47,48,50,58,148
47,48,48,48,49,51,58,148
47,47,48,47,49,51,57,148
47,46,49,55,49,52,56,148
47,47,49,47,49,51,55,148
47,47,57,48,49,51,56,148
47,58,49,47,49,50,55,148
47,48,49,47,49,52,55,148
47,46,49,49,49,51,55,148
47,46,52,59,49,51,56,148
47,47,49,62,49,52,56,148
47,47,49,61,49,52,57,148
47,47,49,61,49,53,55,148
47,47,49,59,49,54,55,148
47,48,49,56,49,51,57,148
47,48,47,55,49,51,55,148
47,48,50,48,49,51,56,148
47,47,47,47,49,51,64,148
47,47,48,49,49,52,56,148
47,47,50,47,49,51,59,148
47,48,49,50,49,52,56,148
47,47,48,50,49,58,57,148
47,48,49,55,49,51,57,148
47,47,48,49,49,50,55,148
47,47,50,47,49,52,57,148
47,47,50,46,49,53,54,148
47,48,49,48,49,55,56,148
47,50,49,47,49,49,56,148
47,48,58,46,49,52,55,148
47,46,48,46,49,51,57,148
47,47,49,48,49,53,55,148
47,49,49,47,49,52,57,148
47,48,48,47,49,53,55,148
47,48,50,48,49,51,57,148
47,48,48,47,49,51,57,148
47,48,51,47,49,52,57,148
47,50,48,48,49,51,58,148
47,47,49,48,49,50,54,148
47,48,49,51,49,51,66,148
47,47,48,47,49,51,58,148
47,56,51,55,49,53,56,148
47,49,50,47,49,52,68,148
47,46,47,47,49,54,57,148
47,47,47,47,49,61,57,148
47,48,47,47,49,52,57,148
47,47,47,47,49,52,56,148
47,46,48,47,49,52,56,148
47,46,49,47,49,51,55,148
47,47,47,47,49,52,56,148
47,48,48,47,49,52,56,148
47,48,55,48,49,50,55,148
47,47,49,49,49,51,56,148
47,48,47,48,49,52,57,148
47,48,48,50,49,51,55,148
47,47,48,49,49,51,55,148
47,47,48,48,49,51,56,148
47,47,48,48,49,51,56,148
47,47,49,53,49,52,56,148
47,48,48,47,49,51,55,148
